"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","Cell_Type"
"Arpc5l",1.87467694512844e-10,-0.332987453807234,0.193,0.341,3.3191155313499e-06,"vcapEC"
"Rplp1",1.38573002618179e-22,0.332893749651585,0.978,0.996,2.45343501135485e-18,"vcapEC"
"Pisd",2.00326649756729e-06,-0.332862230748884,0.071,0.137,0.0354678333394288,"vcapEC"
"Cox6c",4.78812585110668e-08,0.332357211552092,0.792,0.857,0.0008477376819384,"vcapEC"
"Stx16",8.0769842616336e-11,-0.332225605923818,0.133,0.26,1.43003006352223e-06,"vcapEC"
"Cdv3",1.35056525125735e-10,-0.332193636084629,0.251,0.421,2.39117577735115e-06,"vcapEC"
"Smarcd2",2.12280738137656e-06,-0.332088303350247,0.083,0.154,0.037584304687272,"vcapEC"
"Dpm1",7.93619320000013e-12,-0.331515160406757,0.293,0.497,1.40510300606002e-07,"vcapEC"
"Plcb3",4.50668997311288e-09,-0.33149301023519,0.115,0.221,7.97909459739636e-05,"vcapEC"
"Spats2",1.63721061441572e-08,-0.331204980294542,0.07,0.148,0.0002898681392823,"vcapEC"
"Maco1",4.40866478831431e-12,-0.330974411130143,0.176,0.328,7.80554100771049e-08,"vcapEC"
"Cdadc1",7.14133384018698e-07,-0.330867253977595,0.095,0.174,0.012643731564051,"vcapEC"
"Nab1",1.95678583722271e-08,-0.330760397231209,0.163,0.283,0.0003464489324802,"vcapEC"
"Zfp950",1.29198400486486e-10,-0.330492741732002,0.149,0.28,2.28745768061324e-06,"vcapEC"
"Ahctf1",6.93937851547086e-08,-0.33036594693707,0.136,0.239,0.0012286169661641,"vcapEC"
"Synj1",8.87694184697963e-10,-0.330287834472203,0.152,0.279,1.57166255400774e-05,"vcapEC"
"AC149090.1",1.87446573225585e-10,-0.330129777922481,0.379,0.563,3.31874157895898e-06,"vcapEC"
"Acvr1",8.70973499458433e-10,-0.329792684320079,0.148,0.272,1.54205858079116e-05,"vcapEC"
"Agpat4",1.22582563974814e-09,-0.329740395201382,0.117,0.224,2.17032429517408e-05,"vcapEC"
"Atxn7",5.48644027298936e-12,-0.329358619021185,0.142,0.282,9.71374250332766e-08,"vcapEC"
"Dot1l",8.40480356847532e-07,-0.328406994608737,0.054,0.116,0.0148807047179856,"vcapEC"
"Top2b",7.5582661668252e-12,-0.328162700306645,0.252,0.431,1.3381910248364e-07,"vcapEC"
"Mboat1",5.39168200605051e-08,-0.327950804876097,0.093,0.179,0.0009545972991712,"vcapEC"
"Vta1",3.3600981275069e-09,-0.327901782855039,0.174,0.306,5.94905373475096e-05,"vcapEC"
"Il11ra1",4.07512305255089e-07,-0.327866271311692,0.098,0.18,0.0072150053645413,"vcapEC"
"Nos3",6.99604403042632e-15,-0.327748845973177,0.454,0.7,1.23864959558698e-10,"vcapEC"
"Copg2",1.01991409000758e-06,-0.327485468528791,0.101,0.182,0.0180575789635842,"vcapEC"
"2210016L21Rik",1.25715428011417e-10,-0.327457032380795,0.16,0.296,2.22579165294214e-06,"vcapEC"
"Ube3c",1.56713528265389e-09,-0.326741655858584,0.153,0.277,2.77461301793871e-05,"vcapEC"
"Rapgef2",5.21247232718376e-15,-0.326656074000935,0.536,0.754,9.22868225527885e-11,"vcapEC"
"Tpi1",1.35338979991499e-11,-0.326527989230898,0.299,0.493,2.3961766407495e-07,"vcapEC"
"Virma",1.28199321816005e-12,-0.326522962792738,0.181,0.346,2.26976899275237e-08,"vcapEC"
"Rps26",5.92091132876759e-11,0.32603784539067,0.896,0.941,1.0482973507583e-06,"vcapEC"
"Itpr3",4.02290846798489e-09,-0.32585962782482,0.118,0.224,7.12255944256725e-05,"vcapEC"
"Ncoa3",2.18237990031782e-12,-0.325761793129451,0.205,0.37,3.8639036135127e-08,"vcapEC"
"Ap1g1",2.28656518003435e-09,-0.32533248218007,0.145,0.264,4.04836365125082e-05,"vcapEC"
"Calm1",3.71713202321883e-25,0.325216527261547,0.976,0.997,6.58118224710893e-21,"vcapEC"
"Trim25",7.74476818188573e-09,-0.324979850438234,0.179,0.304,0.0001371211206602,"vcapEC"
"Zc3h18",4.4568862814152e-09,-0.324910645347293,0.103,0.203,7.89091716124561e-05,"vcapEC"
"Tm9sf4",6.91689303418955e-10,-0.324789480855327,0.163,0.295,1.22463591170326e-05,"vcapEC"
"Zfp945",5.66597341150183e-07,-0.324564958741191,0.071,0.141,0.010031605925064,"vcapEC"
"Ccnl2",4.23020015898662e-12,-0.324493432608633,0.273,0.46,7.48956938148581e-08,"vcapEC"
"Bet1",6.28615802021198e-11,-0.324413815798543,0.153,0.291,1.11296427747853e-06,"vcapEC"
"Irf1",9.9868262782124e-10,-0.324409369101274,0.224,0.376,1.76816759255751e-05,"vcapEC"
"Arih2",5.87279150083093e-09,-0.32337159745689,0.085,0.176,0.0001039777735222,"vcapEC"
"Tmem165",7.70242902392418e-11,-0.323280567842088,0.16,0.301,1.36371505868578e-06,"vcapEC"
"Hip1",8.96338137358337e-20,-0.323263771820239,0.747,0.916,1.58696667219294e-15,"vcapEC"
"Rufy2",2.48296071537629e-09,-0.323225438482061,0.076,0.166,4.39608194657372e-05,"vcapEC"
"Nod1",3.95299057629624e-10,-0.323127622324563,0.172,0.308,6.9987698153325e-06,"vcapEC"
"Rab5if",2.34574702252384e-11,-0.322950701593837,0.229,0.401,4.15314510337847e-07,"vcapEC"
"Foxo1",8.02420222180556e-10,-0.32277409537858,0.299,0.466,1.42068500337067e-05,"vcapEC"
"Dph6",1.42754302711859e-07,-0.322737246327893,0.086,0.166,0.0025274649295134,"vcapEC"
"Ago2",3.19841430375043e-08,-0.322632725098114,0.128,0.23,0.000566279252479,"vcapEC"
"Nfatc3",2.20560095298706e-07,-0.322611186545746,0.142,0.244,0.0039050164872635,"vcapEC"
"Flvcr2",1.50049542677217e-12,-0.32246859246192,0.255,0.444,2.65662715310012e-08,"vcapEC"
"Prickle1",2.22219514604299e-13,-0.322057647720488,0.385,0.602,3.93439650606911e-09,"vcapEC"
"Tia1",5.70001395735527e-10,-0.322053669312237,0.105,0.214,1.00918747114975e-05,"vcapEC"
"Fmnl3",6.84590372690335e-13,-0.3217513842386,0.341,0.559,1.21206725484824e-08,"vcapEC"
"Lyst",1.06074453967047e-10,-0.321310510657274,0.172,0.309,1.87804820748657e-06,"vcapEC"
"Slc46a3",3.90591710131135e-09,-0.321088115450579,0.12,0.231,6.91542622787175e-05,"vcapEC"
"Ndel1",6.12448459734858e-10,-0.320950351051159,0.235,0.395,1.08433999796057e-05,"vcapEC"
"Colgalt1",7.72358394044764e-11,-0.320931625009654,0.151,0.286,1.36746053665625e-06,"vcapEC"
"Atp2b1",3.03108144289186e-12,-0.320808570131725,0.379,0.6,5.36652969464003e-08,"vcapEC"
"Zfp148",4.35119557015988e-12,-0.320794295485196,0.271,0.457,7.70379175696806e-08,"vcapEC"
"Atp6v1h",1.40053930922217e-08,-0.320123378549553,0.142,0.254,0.0002479654846977,"vcapEC"
"Wipi1",8.10835802989357e-07,-0.319851354616301,0.124,0.212,0.0143558478919266,"vcapEC"
"Trafd1",1.37921488700676e-07,-0.31958417475244,0.088,0.17,0.0024418999574454,"vcapEC"
"Socs5",6.40748546748052e-08,-0.319549829904984,0.116,0.211,0.0011344453020174,"vcapEC"
"Ppme1",6.54655137156955e-10,-0.319525530853317,0.162,0.292,1.15906692033639e-05,"vcapEC"
"Strn3",1.82726583245001e-12,-0.319154571342414,0.512,0.737,3.23517415635274e-08,"vcapEC"
"Tmed3",6.18871978271094e-10,-0.319077192482161,0.163,0.296,1.09571283752897e-05,"vcapEC"
"Prrc1",6.13215799107961e-10,-0.319046646315884,0.13,0.249,1.08569857232064e-05,"vcapEC"
"Bad",9.28979603009166e-10,-0.318820540637234,0.162,0.292,1.64475838712773e-05,"vcapEC"
"N4bp1",8.32292381299964e-11,-0.318540579244961,0.282,0.468,1.47357366109159e-06,"vcapEC"
"Prr14",1.51033610399242e-07,-0.318287304530802,0.098,0.185,0.0026740500721185,"vcapEC"
"Exoc2",4.55345370113162e-12,-0.31821125227509,0.212,0.384,8.06188977785353e-08,"vcapEC"
"Efhc2",3.40866816105326e-08,-0.317897807492683,0.091,0.178,0.0006035046979144,"vcapEC"
"Rpl34",5.9522159859817e-21,0.317454684115702,0.955,0.986,1.05383984031806e-16,"vcapEC"
"Sntb2",1.21617153601207e-07,-0.317157382965561,0.106,0.197,0.0021532317045093,"vcapEC"
"Cyp20a1",7.0029346999958e-08,-0.316867475129075,0.086,0.169,0.0012398695886342,"vcapEC"
"Arhgap12",2.26599615546429e-09,-0.316521943300387,0.165,0.29,4.01194619324953e-05,"vcapEC"
"March5",8.51681833609029e-12,-0.316473049529039,0.2,0.364,1.50790268640479e-07,"vcapEC"
"Ulk2",7.75191225496795e-11,-0.316439999130744,0.209,0.368,1.37247606474208e-06,"vcapEC"
"Mycbp2",3.41841325679801e-12,-0.316109972160281,0.344,0.545,6.05230067116088e-08,"vcapEC"
"Cpd",1.34467570000341e-15,-0.315495529853165,0.377,0.623,2.38074832685603e-11,"vcapEC"
"Rpl35a",6.33144315987473e-18,0.315438445138303,0.965,0.988,1.12098201145582e-13,"vcapEC"
"Ubr3",4.93115998495837e-11,-0.315180988110923,0.207,0.364,8.7306187533688e-07,"vcapEC"
"Gpaa1",6.28314712807116e-07,-0.315180406005496,0.058,0.123,0.01112431199025,"vcapEC"
"Xpo7",4.47454939068791e-07,-0.314560035011792,0.163,0.266,0.0079221896962129,"vcapEC"
"Sept10",1.20315653944609e-08,-0.314504328126076,0.181,0.306,0.0002130188653089,"vcapEC"
"Sft2d2",1.81438829163294e-07,-0.314429800911514,0.125,0.22,0.0032123744703361,"vcapEC"
"Ctso",2.33500339270643e-09,-0.313944317609788,0.141,0.26,4.13412350678674e-05,"vcapEC"
"Rpl6",1.38016782179427e-17,0.313845404364351,0.957,0.986,2.44358712848675e-13,"vcapEC"
"Acox1",4.3224116581119e-12,-0.313758478315244,0.206,0.372,7.65282984068713e-08,"vcapEC"
"Letm2",5.3953425057735e-07,-0.313655783758995,0.07,0.139,0.0095524539064719,"vcapEC"
"Edem3",1.06113083769395e-07,-0.313610563873806,0.085,0.167,0.0018787321481371,"vcapEC"
"Copa",4.00913606678674e-12,-0.313375287673001,0.204,0.37,7.09817540624592e-08,"vcapEC"
"Reck",1.47088304573584e-10,-0.312412616964687,0.279,0.45,2.60419843247531e-06,"vcapEC"
"Whamm",1.87305607306301e-06,-0.312049551815097,0.085,0.157,0.0331624577735805,"vcapEC"
"Trak1",6.97813275625853e-09,-0.311941503097307,0.141,0.256,0.0001235478404495,"vcapEC"
"Tirap",2.01819330446752e-06,-0.311869543025778,0.085,0.157,0.0357321124555974,"vcapEC"
"Kat7",6.82664030775775e-10,-0.31166634027292,0.101,0.208,1.20865666648851e-05,"vcapEC"
"Gabpb1",1.05917770057648e-07,-0.311506633203428,0.114,0.208,0.0018752741188706,"vcapEC"
"Pip4p1",1.84484945393273e-07,-0.311270704944909,0.118,0.211,0.0032663059581879,"vcapEC"
"Malsu1",2.91275106725339e-08,-0.311068389730421,0.136,0.246,0.0005157025764572,"vcapEC"
"Drg1",6.43282439483566e-08,-0.311034215172538,0.21,0.341,0.0011389315591056,"vcapEC"
"Rasa1",9.10202938802391e-13,-0.310642194693171,0.293,0.495,1.61151430314963e-08,"vcapEC"
"Zfp532",5.4584966339813e-07,-0.31053113781415,0.1,0.182,0.0096642682904638,"vcapEC"
"Kif1b",4.34024036107783e-13,-0.310330057491553,0.336,0.548,7.68439555928829e-09,"vcapEC"
"Mrpl55",2.58870380283178e-07,-0.310282655526473,0.115,0.205,0.0045833000829136,"vcapEC"
"Trip11",7.39320767164122e-11,-0.309882904516414,0.257,0.428,1.30896741826408e-06,"vcapEC"
"Adnp",5.83089698467008e-09,-0.309607434538137,0.226,0.373,0.0001032360311135,"vcapEC"
"Wdr20",4.84597364458042e-09,-0.309504536213696,0.09,0.185,8.57979633772963e-05,"vcapEC"
"Zfp518a",7.27084512677005e-07,-0.30898325212911,0.078,0.151,0.0128730312969464,"vcapEC"
"Pdlim5",3.50707898561546e-14,-0.308884287025304,0.466,0.7,6.20928334403217e-10,"vcapEC"
"Chpt1",5.73901991072662e-07,-0.308758467579633,0.1,0.183,0.0101609347519415,"vcapEC"
"Slc25a11",1.89712536622357e-08,-0.308509720309439,0.131,0.241,0.0003358860460898,"vcapEC"
"Sipa1l3",4.66978980699867e-08,-0.308481380395956,0.074,0.153,0.0008267862853291,"vcapEC"
"Cpsf6",1.00866657253106e-10,-0.308359407196479,0.151,0.285,1.78584416666624e-06,"vcapEC"
"Lzts1",1.54934578400283e-06,-0.307996349709293,0.065,0.129,0.02743116710577,"vcapEC"
"Inf2",6.448564689004e-11,-0.307936610356545,0.171,0.317,1.14171837818816e-06,"vcapEC"
"Dhx57",1.74733888036415e-07,-0.307709193859746,0.063,0.134,0.0030936634876847,"vcapEC"
"Parp4",4.48544041725669e-11,-0.307336313599844,0.165,0.307,7.94147225875298e-07,"vcapEC"
"Kdm4c",1.67446001421447e-09,-0.305946622749237,0.219,0.365,2.96463145516673e-05,"vcapEC"
"Arl15",2.48578429359602e-11,-0.305312784636577,0.334,0.514,4.40108109181176e-07,"vcapEC"
"Kcp",5.74820171983897e-10,-0.305098723114534,0.099,0.204,1.01771911449749e-05,"vcapEC"
"Synj2bp",4.45727187750847e-08,-0.305066310642842,0.208,0.334,0.0007891599859128,"vcapEC"
"Micu2",4.16103600830047e-10,-0.304131930179891,0.124,0.24,7.36711425269598e-06,"vcapEC"
"Adss",2.58409724328732e-09,-0.30411034386895,0.163,0.289,4.5751441692402e-05,"vcapEC"
"Mga",2.01727428440913e-08,-0.303909823877495,0.146,0.256,0.0003571584120546,"vcapEC"
"Med7",6.24137296054886e-07,-0.303796636350571,0.095,0.176,0.0110503508266517,"vcapEC"
"Zadh2",1.96320177936201e-10,-0.303626511097796,0.16,0.295,3.47584875036043e-06,"vcapEC"
"Tnfaip8",1.51721125584935e-10,-0.303535194129098,0.105,0.216,2.68622252848127e-06,"vcapEC"
"Rhobtb1",6.30665907264941e-09,-0.303367091002528,0.391,0.567,0.0001116593988812,"vcapEC"
"Zranb1",2.66420283533311e-09,-0.303033222190192,0.153,0.276,4.71697111995727e-05,"vcapEC"
"Yes1",6.1644564005757e-11,-0.302892863204208,0.25,0.417,1.09141700572193e-06,"vcapEC"
"Hspa8",1.2856422982595e-20,0.302845058533014,0.976,0.99,2.27622968906844e-16,"vcapEC"
"Rptor",9.23081018204717e-08,-0.302239807973738,0.065,0.138,0.0016343149427314,"vcapEC"
"Ints11",4.29274668272675e-07,-0.30195568180854,0.089,0.168,0.0076003080017677,"vcapEC"
"Itfg1",4.21250953227333e-09,-0.301844223081933,0.157,0.281,7.45824812688992e-05,"vcapEC"
"Rnf115",3.95338428271022e-11,-0.301614917569035,0.224,0.389,6.99946687253845e-07,"vcapEC"
"Cep68",5.54503536609261e-09,-0.300837747777176,0.128,0.237,9.81748511566697e-05,"vcapEC"
"Smpd2",1.36245930382709e-06,-0.30029688265673,0.082,0.154,0.0241223419742586,"vcapEC"
"Nfix",9.38108247688505e-10,-0.300074894417018,0.225,0.373,1.6609206525325e-05,"vcapEC"
"Fam219a",1.22842750267773e-07,-0.300074057421099,0.105,0.196,0.0021749308934909,"vcapEC"
"Elovl5",1.21708516766729e-09,-0.299990172514794,0.152,0.28,2.15484928935493e-05,"vcapEC"
"Gdpd5",4.50688005333529e-08,-0.299795144732115,0.079,0.162,0.000797943113443,"vcapEC"
"Epc1",7.50138716244455e-11,-0.29965923007687,0.204,0.363,1.32812059711081e-06,"vcapEC"
"Map3k7",6.99723926390274e-09,-0.299632269279234,0.104,0.204,0.0001238861211673,"vcapEC"
"Gbp2",6.15448124315028e-11,-0.299175378247668,0.214,0.369,1.08965090409976e-06,"vcapEC"
"Socs2",4.05651764493894e-12,-0.299135046016092,0.256,0.447,7.1820644903644e-08,"vcapEC"
"Ash1l",7.36142342681886e-11,-0.298820948347008,0.418,0.618,1.30334001771828e-06,"vcapEC"
"Igfbp7",1.11323435379928e-10,0.298097063470247,0.955,0.973,1.97098142340162e-06,"vcapEC"
"Pcdh1",3.43270962742584e-14,-0.298066500446875,0.231,0.427,6.07761239535744e-10,"vcapEC"
"Pibf1",3.87674005192011e-07,-0.298031815959265,0.12,0.21,0.0068637682619245,"vcapEC"
"Ddi2",4.62007319397852e-08,-0.297956712533992,0.107,0.202,0.0008179839589938,"vcapEC"
"Usp15",5.30556786577102e-11,-0.297846534799586,0.221,0.386,9.39350790634759e-07,"vcapEC"
"Ulk1",1.64630815520744e-06,-0.297818145931769,0.065,0.13,0.0291478858879477,"vcapEC"
"Fmr1",1.07310190465177e-07,-0.296975150380438,0.136,0.237,0.0018999269221859,"vcapEC"
"Rabgef1",2.77006815395198e-06,-0.296894739821402,0.071,0.136,0.0490440566657198,"vcapEC"
"Iqgap1",1.36905367492938e-13,-0.296811839769809,0.655,0.856,2.42390953146247e-09,"vcapEC"
"Snd1",8.86310536904931e-08,-0.295135929127991,0.117,0.211,0.0015692128055901,"vcapEC"
"Raf1",1.70743159928664e-08,-0.294738516443316,0.16,0.28,0.0003023007646537,"vcapEC"
"Ppp1r12b",1.44207725138116e-06,-0.294727818500717,0.084,0.157,0.0255319777357034,"vcapEC"
"Klhl28",1.5683166062436e-06,-0.294450775406452,0.087,0.162,0.0277670455135429,"vcapEC"
"Imp3",8.12011330344407e-11,-0.293854265663589,0.255,0.439,1.43766606037477e-06,"vcapEC"
"Slc35f2",1.1904691595057e-10,-0.293218879442839,0.235,0.404,2.10772564690484e-06,"vcapEC"
"Dpp8",1.02266196785045e-11,-0.293168650347569,0.187,0.342,1.81062301407923e-07,"vcapEC"
"Mrps7",1.25668261920209e-06,-0.292994664892009,0.161,0.261,0.022249565772973,"vcapEC"
"Scfd1",7.23122852647511e-10,-0.29296446280488,0.146,0.272,1.28028901061242e-05,"vcapEC"
"Eno1",5.76073394959526e-09,-0.292963656238288,0.138,0.251,0.0001019937945775,"vcapEC"
"Ecpas",7.21383668820971e-12,-0.292962585885012,0.158,0.303,1.27720978564753e-07,"vcapEC"
"Asap2",8.19320746768123e-09,-0.292901109138446,0.109,0.208,0.0001450607382152,"vcapEC"
"Il17rd",3.155121311442e-09,-0.292852348069659,0.158,0.283,5.58614228190805e-05,"vcapEC"
"Gpd2",7.8327845506345e-11,-0.292603159015139,0.529,0.752,1.38679450468984e-06,"vcapEC"
"Chchd1",1.21129310014818e-09,-0.292447987790775,0.206,0.355,2.14459443381236e-05,"vcapEC"
"Rnf13",8.75916081983477e-10,-0.292429045985494,0.158,0.286,1.55080942315175e-05,"vcapEC"
"Fam168b",7.40423082216816e-10,-0.292299350779545,0.147,0.273,1.31091906706487e-05,"vcapEC"
"Kdm3b",5.78908504211504e-10,-0.292108605784889,0.078,0.175,1.02495750670647e-05,"vcapEC"
"Arhgap17",1.88555651561684e-10,-0.29206178764692,0.247,0.417,3.33837781089962e-06,"vcapEC"
"Tbce",9.85968201196218e-07,-0.292010796343719,0.073,0.142,0.017456567002179,"vcapEC"
"Cnot4",2.37054768149121e-10,-0.291977332030873,0.298,0.484,4.19705467008018e-06,"vcapEC"
"Serp1",1.48066001551123e-06,-0.291472481324162,0.101,0.182,0.0262150855746263,"vcapEC"
"Yaf2",4.54853545542655e-11,-0.291263735392475,0.265,0.444,8.0531820238327e-07,"vcapEC"
"Ezr",2.13863223179662e-07,-0.29058897634743,0.082,0.16,0.0037864483663959,"vcapEC"
"Api5",7.16347380911206e-09,-0.289761192399344,0.188,0.325,0.0001268293037903,"vcapEC"
"Btbd7",1.41948885942065e-10,-0.289187674328478,0.449,0.663,2.51320502560426e-06,"vcapEC"
"Plaat3",2.68339874343701e-09,-0.289122482981367,0.29,0.461,4.75095747525523e-05,"vcapEC"
"Lncpint",4.13666657112543e-11,-0.288855459459701,0.216,0.374,7.32396816417758e-07,"vcapEC"
"Ppic",1.85059560092905e-10,-0.288743450921302,0.169,0.31,3.27647951144487e-06,"vcapEC"
"Ralgapa1",5.83929079039525e-11,-0.288691503673528,0.594,0.79,1.03384643443948e-06,"vcapEC"
"Ctbp2",3.84213880040989e-09,-0.288624921514306,0.213,0.356,6.8025067461257e-05,"vcapEC"
"Zdhhc1",5.47262863719718e-07,-0.288513314064893,0.078,0.153,0.0096892890021576,"vcapEC"
"Gng12",7.0420939078504e-13,-0.288124754957417,0.249,0.444,1.24680272638491e-08,"vcapEC"
"Rint1",8.48689548865915e-07,-0.28795485358153,0.071,0.14,0.015026048462671,"vcapEC"
"Ccdc186",2.53832851168569e-10,-0.287737054897543,0.232,0.39,4.49411062993951e-06,"vcapEC"
"Trim35",2.63145858177869e-08,-0.287491668970615,0.116,0.216,0.0004658997419039,"vcapEC"
"Dcaf5",9.36644107094291e-09,-0.287364981648591,0.079,0.166,0.000165832839161,"vcapEC"
"Sf3a1",1.37631761298805e-08,-0.287236725534879,0.105,0.202,0.0002436770333795,"vcapEC"
"Ppp1r13b",1.11737345897608e-11,-0.286856013878949,0.402,0.622,1.97830970911715e-07,"vcapEC"
"Nufip2",2.83902280374379e-10,-0.286795596507153,0.293,0.473,5.02648987402838e-06,"vcapEC"
"Arfgef1",7.64696611889548e-12,-0.286308147896871,0.221,0.391,1.35389535135044e-07,"vcapEC"
"Rbm4b",2.09977195283582e-07,-0.286097873904631,0.075,0.151,0.0037176462424958,"vcapEC"
"Map4k4",2.93855127282645e-12,-0.285686720252274,0.301,0.503,5.20270502853923e-08,"vcapEC"
"Herc1",1.11537743961074e-10,-0.285675186822055,0.256,0.421,1.97477575683082e-06,"vcapEC"
"Tbc1d22a",4.54318315087914e-08,-0.285584464872177,0.102,0.194,0.0008043705768631,"vcapEC"
"Usp34",2.90317612667511e-11,-0.284132932428114,0.456,0.675,5.14007333227828e-07,"vcapEC"
"Tmem44",1.06476212802596e-06,-0.284071077856418,0.087,0.162,0.0188516134766996,"vcapEC"
"Tomm22",1.22912569897646e-13,-0.284069211803843,0.265,0.473,2.17616705003782e-09,"vcapEC"
"Ccar1",8.74560927396567e-12,-0.283276522393413,0.204,0.364,1.54841012195562e-07,"vcapEC"
"Mapkap1",8.80051449626306e-11,-0.283267015272069,0.207,0.363,1.55813109156337e-06,"vcapEC"
"Gpatch8",5.8113602285907e-13,-0.282768487080645,0.306,0.514,1.02890132847198e-08,"vcapEC"
"Zmym2",7.0244083160165e-11,-0.282650798663967,0.171,0.315,1.24367149235072e-06,"vcapEC"
"Spast",2.02543889136741e-07,-0.282257560243389,0.123,0.218,0.0035860395571659,"vcapEC"
"Oga",4.40784735954876e-11,-0.282197960755127,0.276,0.464,7.80409375008108e-07,"vcapEC"
"Cog4",1.07854692974122e-07,-0.282184514422501,0.094,0.18,0.0019095673391068,"vcapEC"
"Glo1",3.23643396896709e-09,-0.282157044991687,0.202,0.345,5.73010634205622e-05,"vcapEC"
"Naa50",1.70462491198105e-08,-0.281660705316032,0.137,0.246,0.0003018038406662,"vcapEC"
"Bag6",6.52699095097492e-08,-0.281206813060373,0.12,0.219,0.0011556037478701,"vcapEC"
"Tug1",1.34482154669227e-07,-0.280854532556496,0.08,0.159,0.0023810065484186,"vcapEC"
"Akap8",2.51130393108889e-11,-0.280772293553304,0.158,0.302,4.44626360999287e-07,"vcapEC"
"Cul2",2.92609212618865e-09,-0.280484235520734,0.12,0.23,5.180646109417e-05,"vcapEC"
"Kat6b",1.83079916890303e-08,-0.279928417652536,0.144,0.254,0.0003241429928542,"vcapEC"
"Mrtfb",2.23613468567148e-11,-0.279566512386079,0.548,0.777,3.95907646098136e-07,"vcapEC"
"Dync1li1",9.16522867820928e-10,-0.279399394696898,0.181,0.319,1.62270373747695e-05,"vcapEC"
"Ppp1r37",7.88349210235404e-07,-0.279269048738624,0.105,0.188,0.0139577227672178,"vcapEC"
"Lmo4",2.40736857078563e-06,-0.278753504882341,0.142,0.233,0.0426224605457597,"vcapEC"
"Gmps",1.5707156809854e-09,-0.278649959533333,0.152,0.277,2.78095211318464e-05,"vcapEC"
"Rere",3.72659615663146e-12,-0.278329180534546,0.419,0.642,6.597938495316e-08,"vcapEC"
"Gns",2.72474034054687e-06,-0.278131045920198,0.076,0.144,0.0482415277293824,"vcapEC"
"Exoc3",2.40650816395578e-08,-0.277671741785294,0.169,0.289,0.0004260722704283,"vcapEC"
"Xrn1",3.40245167763723e-10,-0.27757389160177,0.195,0.341,6.02404069525672e-06,"vcapEC"
"Zfp638",8.62073938752139e-11,-0.277500691656394,0.303,0.485,1.52630190856066e-06,"vcapEC"
"Zfp423",7.5501177494601e-10,-0.277409254589562,0.098,0.2,1.33674834754191e-05,"vcapEC"
"Mbnl1",1.23227165217496e-09,-0.276999247189546,0.448,0.645,2.18173696017577e-05,"vcapEC"
"Ttc3",1.93233474379036e-12,-0.276623034746898,0.333,0.542,3.42119866388083e-08,"vcapEC"
"Tspan3",3.88335531076643e-07,-0.276358474651828,0.174,0.286,0.0068754805777119,"vcapEC"
"Pex13",2.41364015153125e-07,-0.27588685146621,0.136,0.237,0.004273349888286,"vcapEC"
"Dleu2",3.25083161021524e-09,-0.275704823579687,0.163,0.289,5.75559736588608e-05,"vcapEC"
"0610010K14Rik",1.41696079150544e-11,-0.275515331087269,0.269,0.458,2.50872908136038e-07,"vcapEC"
"Klhdc10",1.06427746576164e-07,-0.275258903189844,0.141,0.246,0.0018843032531309,"vcapEC"
"Yipf1",8.42417154620784e-08,-0.275243782785163,0.148,0.256,0.0014914995722561,"vcapEC"
"Pxk",4.03627456186608e-11,-0.27518151618488,0.282,0.467,7.14622411178389e-07,"vcapEC"
"Braf",5.51263127648934e-11,-0.274636836984368,0.187,0.331,9.76011367502438e-07,"vcapEC"
"Gm7072",6.23330143226473e-07,-0.274471323842034,0.076,0.148,0.0110360601858247,"vcapEC"
"Fars2",5.84156510346113e-08,-0.274463993210647,0.114,0.211,0.0010342491015677,"vcapEC"
"Zcchc14",5.57955959531526e-08,-0.274367675985409,0.122,0.223,0.0009878610263505,"vcapEC"
"Nudcd2",6.97874351034287e-07,-0.2739922360407,0.087,0.163,0.0123558653850621,"vcapEC"
"Lztfl1",1.59876781373669e-07,-0.273804204387688,0.209,0.335,0.0028306184142208,"vcapEC"
"Rpl23",1.24631286568016e-12,0.273728157245671,0.965,0.987,2.20659692868673e-08,"vcapEC"
"Epc2",1.62735106879338e-08,-0.273489466648237,0.192,0.324,0.0002881225067298,"vcapEC"
"Stk24",2.93160745595589e-09,-0.272686156356339,0.219,0.369,5.19041100076991e-05,"vcapEC"
"Elf1",1.89972369581947e-10,-0.272645332450833,0.338,0.528,3.36346080344837e-06,"vcapEC"
"Stag1",1.16206535337275e-10,-0.272513504985376,0.458,0.661,2.05743670814645e-06,"vcapEC"
"Bloc1s4",7.41090639489507e-07,-0.272502163901809,0.092,0.171,0.0131210097721617,"vcapEC"
"Wipf2",1.2759374059815e-06,-0.272501221681283,0.1,0.18,0.0225904717729025,"vcapEC"
"Nipbl",2.52938638513585e-11,-0.272490203580036,0.488,0.692,4.47827859488302e-07,"vcapEC"
"Ttc28",2.02549875467783e-10,-0.272265405337258,0.327,0.507,3.5861455451571e-06,"vcapEC"
"Kif1bp",8.09240501974135e-07,-0.271611082169549,0.092,0.171,0.0143276030874521,"vcapEC"
"Eif4enif1",1.33048986702075e-07,-0.271299691351232,0.086,0.168,0.0023556323095602,"vcapEC"
"Phf14",2.04049252278585e-11,-0.271288876163844,0.235,0.405,3.61269201159235e-07,"vcapEC"
"Gse1",3.41016344631681e-09,-0.271012833993892,0.176,0.305,6.03769438170391e-05,"vcapEC"
"Tmem109",8.08746042968022e-09,-0.270808039702415,0.216,0.363,0.0001431884869074,"vcapEC"
