gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Pfdn5,1.7934434444147701e-25,-0.409224708893039,0.757,0.895,3.2751864181902603e-21
Alpl,6.05078129509947e-23,-0.408828990753608,0.701,0.864,1.10499368011106e-18
Cltb,2.84120549321032e-23,-0.408571176798041,0.635,0.817,5.1886094717006805e-19
Map1lc3a,2.73419830782426e-21,-0.408206552964733,0.511,0.722,4.99319294974866e-17
S1pr1,1.70270064597154e-37,-0.407832117125862,0.969,0.981,3.10947191967323e-33
Trim47,8.127148374265e-18,-0.407194483380151,0.393,0.591,1.48417983610827e-13
Ptn,1.32542722582102e-23,-0.406431963456707,0.93,0.965,2.4204951997943503e-19
Chchd2,3.33179591731537e-45,-0.405834159173743,0.94,0.984,6.08452570420133e-41
Eif2s2,1.06309768348786e-19,-0.405502039869447,0.569,0.759,1.94142898958553e-15
Psme1,2.3707780647785903e-19,-0.403815304524971,0.556,0.744,4.32951490189867e-15
Gnai2,6.73327118597067e-47,-0.402074131556919,0.973,0.991,1.2296299839819599e-42
Cetn3,9.73508311716008e-18,-0.401597467719151,0.521,0.692,1.77782087885577e-13
Manf,1.0477261296817401e-19,-0.401032863450803,0.382,0.603,1.91335745802479e-15
Rps3,8.417184612042629e-36,-0.400465331186972,0.947,0.982,1.53714625385123e-31
Cdk8,6.91455936573907e-25,-0.399578954897046,0.954,0.991,1.26273683137127e-20
Rpl35,4.26245738944636e-23,-0.399019001296451,0.68,0.845,7.784099684606941e-19
Arpc1b,4.9046301741076205e-25,-0.398730939312741,0.764,0.918,8.95683562395533e-21
Selenow,2.04236786528288e-23,-0.396133851624965,0.746,0.878,3.7297721955795998e-19
Dynll1,8.953188760856069e-28,-0.39402650697678,0.906,0.966,1.63503133150753e-23
Rpl13,7.6955862642691e-46,-0.393826612610227,0.99,0.995,1.40536796358082e-41
Ppib,8.949948316772381e-25,-0.393372895100183,0.693,0.865,1.6344395616089702e-20
